900,10,c,d,e,f,g,h,i,j,res
0.719685561,0.38974856,0.361096018,0.636393971,0.800810367,0.033074293,0.870991128,0.86096382,0.511771354,0.478475845,0.043335971
0.389396053,0.06136385,0.894829603,0.363949383,0.692108021,0.72242538,0.264147742,0.114075203,0.872659103,0.912628303,-0.547999243
0.589445159,0.916905092,0.798811535,0.710185477,0.210322657,0.853157705,0.013371607,0.69341329,0.848567395,0.187663714,-0.590807074
0.616726843,0.476073606,0.094065951,0.308519655,0.439473611,0.82825451,0.713203417,0.21616221,0.601121864,0.720445501,0.221856352
0.231981363,0.580296542,0.026597256,0.419393396,0.830226998,0.181725385,0.937925449,0.944905682,0.392626858,0.264725863,0.080772042
0.192591549,0.522705041,0.039970285,0.678861823,0.748122046,0.619755626,0.504190847,0.924505369,0.356516676,0.021887659,0.05418763
0.227925633,0.525672703,0.827521114,0.422828279,0.488650527,0.093197974,0.64775236,0.982550556,0.522313909,0.189972193,-0.7164108
0.006477127,0.073116486,0.309941061,0.915145004,0.332623734,0.88893289,0.033766473,0.265999636,0.576118226,9.80718E-05,-0.304290267
0.295513869,0.075033248,0.266486276,0.924994172,0.289053715,0.831166192,0.943548334,0.157388581,0.105256187,0.587729333,-0.009532552
0.793090935,0.094750359,0.691539036,0.711821444,0.932235934,0.984736408,0.417328583,0.196909807,0.789668111,0.724826912,-0.024796323
0.043656074,0.067671825,0.707039896,0.585979191,0.473910468,0.985975851,0.579880498,0.449125452,0.78994638,0.900579766,-0.668588038
0.076462505,0.93699406,0.68076167,0.490366969,0.602322911,0.459019912,0.863440613,0.233992566,0.884745273,0.690077561,-0.654156653
0.150972352,0.120301164,0.352695888,0.887387464,0.916478835,0.507384684,0.455686489,0.228480278,0.537767515,0.75087282,-0.231003103
0.623657066,0.3163021,0.408087019,0.24826749,0.524587292,0.865095002,0.799401457,0.320929894,0.014664238,0.070146135,-0.026085634
0.110954773,0.964084701,0.329960061,0.973894501,0.30020365,0.396665913,0.550425584,0.075376807,0.24987746,0.721657322,-0.292067863
0.252115112,0.835045979,0.781325957,0.242171283,0.709171315,0.778658577,0.549208576,0.739840285,0.313263624,0.369947231,-0.686904073
0.571928122,0.613396392,0.0719787,0.880468366,0.207034934,0.132143221,0.956175073,0.366814116,0.489275382,0.679158364,0.1848607
0.796789386,0.915780966,0.172205823,0.309268187,0.344748182,0.164054881,0.463386828,0.766023944,0.76419746,0.327585854,0.109189889
0.254569009,0.475698483,0.747075439,0.46067981,0.108893381,0.352813694,0.099558351,0.509412525,0.41369973,0.616093447,-0.616620686
0.260560094,0.678629236,0.034140417,0.134752006,0.939904203,0.849038136,0.19366141,0.876709618,0.326070944,0.13200922,0.076394807
0.599448856,0.230433591,0.584490203,0.625522352,0.557454491,0.116792281,0.116425228,0.938045955,0.434594867,0.359940376,-0.174152519
0.37276939,0.333886372,0.859595026,0.845309916,0.380778419,0.739358169,0.041221047,0.11971871,0.265020948,0.605135532,-0.636081726
0.251651211,0.358167686,0.729887116,0.015153015,0.504045811,0.655447472,0.436823779,0.781760441,0.003322762,0.971813582,-0.583265881
0.987608476,0.910281613,0.580296656,0.952491862,0.798334029,0.04800878,0.264260252,0.925472414,0.12083743,0.588095232,-0.230150818
0.759021367,0.557341472,0.481129702,0.293721187,0.266600703,0.961730256,0.224597243,0.750660414,0.366730568,0.066239468,-0.122200545
0.285239048,0.441503785,0.270148826,0.256547433,0.151710254,0.851855569,0.875486352,0.607681503,0.970571589,0.60195533,-0.118668262
0.816013503,0.552070036,0.515761159,0.492513168,0.923121187,0.9965973,0.813968169,0.279485935,0.362364882,0.750590073,-0.12794786
0.570649129,0.079408781,0.78885708,0.692241356,0.714504111,0.467577869,0.154723897,0.604300255,0.973729654,0.360895411,-0.296416209
0.784092988,0.780333414,0.051406688,0.348454667,0.319897117,0.036944694,0.905385385,0.569725412,0.275783987,0.351908975,0.254799875
0.888131324,0.18372336,0.13078313,0.439950882,0.681520865,0.990545385,0.243953751,0.64599243,0.504827087,0.70031964,0.518698353
0.571513144,0.206629727,0.016360617,0.516032706,0.883958627,0.81838905,0.804874329,0.276379374,0.407015687,0.470139659,0.388033029
0.598493886,0.1798279,0.709687915,0.742621076,0.880102889,0.757682186,0.821153838,0.519442938,0.479171607,0.822917797,-0.269507477
0.7730148,0.130194764,0.657914473,0.923063776,0.983464755,0.065216263,0.464755623,0.073265261,0.14104532,0.505911214,-0.044600269
0.895618571,0.220296258,0.82267962,0.951166647,0.471139677,0.073287698,0.118301223,0.578147661,0.395606039,0.37238866,-0.200978091
0.782670502,0.409039081,0.213866601,0.024665263,0.190838333,0.731110178,0.98552267,0.932374874,0.051104761,0.051307014,0.216626718
0.018831695,0.231420334,0.083153562,0.127338763,0.93110482,0.496883526,0.963888908,0.682389739,0.471552018,0.571506942,-0.070280188
0.611569053,0.167445256,0.998186125,0.469443007,0.704310675,0.583178225,0.513300634,0.049891461,0.668451605,0.620131404,-0.540044391
0.594488551,0.555519391,0.848133444,0.989317612,0.690919176,0.589122446,0.898467507,0.383032632,0.18068114,0.625859999,-0.566523955
0.801050323,0.494949928,0.733261585,0.396932483,0.072249364,0.387315907,0.287011386,0.998552708,0.877476768,0.571730338,-0.330703476
0.079082561,0.894738101,0.211072195,0.730645873,0.505036949,0.687803404,0.823636798,0.884199812,0.931801288,0.186974447,-0.182721868
0.248061062,0.101149026,0.172957352,0.313405659,0.436700258,0.279126254,0.932035178,0.353707943,0.472679851,0.427050959,0.033365083
0.663784275,0.341020668,0.74670643,0.65237831,0.376420902,0.945470628,0.124476353,0.820370435,0.529145735,0.329870711,-0.35207625
0.507257611,0.078092663,0.048517639,0.267673964,0.293146625,0.969698127,0.905679936,0.012579693,0.342451857,0.917215576,0.390216186
0.217003827,0.737313231,0.563116556,0.957707535,0.139136173,0.856333372,0.162390194,0.522780516,0.760069832,0.451138785,-0.475425008
0.13531042,0.591972384,0.073403711,0.159152947,0.949722497,0.293581898,0.799584557,0.380521989,0.286254887,0.028229451,-0.011446823
0.130289231,0.758686603,0.647408196,0.320929306,0.688625018,0.204530567,0.693354043,0.021757254,0.467859612,0.774284596,-0.595652171
0.739531033,0.731111255,0.3793546,0.916547759,0.756766891,0.293898601,0.623843222,0.093958127,0.988299836,0.848536771,-0.079003585
0.00294847,0.779029128,0.606470367,0.558985451,0.168739948,0.273959462,0.57380333,0.20530173,0.513904276,0.057460394,-0.605317746
0.997636888,0.226084539,0.116609881,0.37775051,0.562695384,0.648207829,0.519854637,0.406906621,0.551432755,0.131067648,0.570387868
0.290299007,0.114641381,0.594349277,0.148227596,0.4563106,0.124601189,0.707030467,0.925047096,0.070291023,0.14067904,-0.358196119
0.151802104,0.452998172,0.290715122,0.72897694,0.712723202,0.048534988,0.218178671,0.441634539,0.857400315,0.0863898,-0.211070633
0.615483867,0.812635629,0.170063435,0.541797743,0.435476394,0.272134843,0.595298585,0.974900395,0.05296819,0.901073977,0.064382383
0.534478764,0.451781467,0.166413792,0.96457471,0.645162585,0.767760074,0.429748401,0.481043054,0.36648477,0.004222497,0.114364298
0.961636117,0.119027419,0.545661228,0.122716935,0.787667573,0.209395699,0.646981484,0.56692005,0.74051235,0.129004898,0.231070212
0.27275221,0.302984914,0.197497977,0.536340638,0.402636351,0.357486534,0.869080166,0.03807928,0.872643802,0.199478699,-0.02766153
0.857594601,0.277426147,0.264307786,0.427136802,0.898771985,0.461950255,0.379170352,0.739036296,0.310374463,0.567635845,0.287252387
0.834821786,0.983378385,0.26760956,0.332442244,0.064061042,0.593588627,0.508756653,0.136857543,0.376989964,0.904673355,0.013782496
0.370531836,0.582256247,0.990941534,0.49701097,0.369132998,0.055685947,0.652358668,0.019149109,0.80903956,0.588743279,-0.819756643
0.972227182,0.589939386,0.987362485,0.678226144,0.899331603,0.330899452,0.473831209,0.162454951,0.305246699,0.193465688,-0.541361912
0.480972327,0.025492097,0.483307288,0.807457445,0.175489246,0.379123833,0.876376988,0.968116116,0.148066164,0.843021003,-0.025667365
0.160759782,0.191622267,0.723237554,0.379243134,0.904024172,0.407061714,0.238822148,0.910914729,0.968414176,0.034715656,-0.607018203
0.039317574,0.168645521,0.666305112,0.243231916,0.744194597,0.355180275,0.424006022,0.06901671,0.219092997,0.844326045,-0.636904202
0.600252856,0.065941747,0.950480799,0.837772138,0.056858324,0.931094042,0.492005441,0.878395737,0.793140964,0.806787124,-0.420167512
0.260004587,0.430247831,0.419921799,0.362914842,0.231641511,0.024072775,0.045795801,0.814499995,0.532486995,0.214717619,-0.280171628
